"word","freq","timeFlag","dayFlag"
"theeduaubdedubualoving",1,1,2
"theneighbourhood…",1,1,2
"thenewyorker…",1,1,2
"theres",1,1,2
"theyardnassau",1,1,2
"thing",1,1,2
"things",1,1,2
"thinking",1,1,2
"thirst",1,1,2
"thisplace",1,1,2
"thoughtgm",1,1,2
"thoughtimelife",1,1,2
"throwback",1,1,2
"thu",1,1,2
"tie",1,1,2
"timekids",1,1,2
"times",1,1,2
"timessquaretimes",1,1,2
"tip",1,1,2
"tires",1,1,2
"tminusdays",1,1,2
"tobushwick",1,1,2
"todayoh",1,1,2
"todays",1,1,2
"todayslc",1,1,2
"todd",1,1,2
"tofor",1,1,2
"tomorrows",1,1,2
"tonightfoundation",1,1,2
"tonightthe",1,1,2
"topoftherock",1,1,2
"tops",1,1,2
"tostart",1,1,2
"totally",1,1,2
"totten",1,1,2
"tournament",1,1,2
"tower",1,1,2
"toy",1,1,2
"trade",1,1,2
"trail",1,1,2
"training",1,1,2
"transforms",1,1,2
"transportation…",1,1,2
"travel",1,1,2
"travel…",1,1,2
"tremendous",1,1,2
"tribeca",1,1,2
"truechrysler",1,1,2
"trying",1,1,2
"tullamoredewpier",1,1,2
"turningtbh",1,1,2
"turns",1,1,2
"twisted",1,1,2
"two",1,1,2
"uaufefeduaubdedubuc",1,1,2
"ucufefeduaubdedububdeduaubcedubcu",1,1,2
"uef",1,1,2
"ugh",1,1,2
"ughhhhhh",1,1,2
"unforgettable",1,1,2
"unlocked",1,1,2
"unpacking",1,1,2
"upon",1,1,2
"upper",1,1,2
"uppereastside…",1,1,2
"uprising",1,1,2
"upstate",1,1,2
"uptown",1,1,2
"urecap",1,1,2
"us…",1,1,2
"usa",1,1,2
"usage",1,1,2
"usual",1,1,2
"utah…",1,1,2
"uufefdigital",1,1,2
"uufefeduaubdedubuaeduaubdedubua",1,1,2
"uufefpark",1,1,2
"uufefth",1,1,2
"uufefuceduaubcedubfubcufefeduaubcedubcuemakes",1,1,2
"uufefuufefeduaubcedubcuaeduaubcedubcu",1,1,2
"uufefuufefgeneral",1,1,2
"vacations",1,1,2
"veterans",1,1,2
"vibrant",1,1,2
"victordelvalleequinox",1,1,2
"views",1,1,2
"village",1,1,2
"viraj",1,1,2
"virtualnycity",1,1,2
"visco",1,1,2
"visionary",1,1,2
"visit",1,1,2
"visited",1,1,2
"visiting",1,1,2
"volunteering",1,1,2
"wait",1,1,2
"walking",1,1,2
"warning",1,1,2
"warsaw",1,1,2
"washingtonheights",1,1,2
"wat",1,1,2
"watch",1,1,2
"wats",1,1,2
"wavvey",1,1,2
"weathererins",1,1,2
"web",1,1,2
"webdesign",1,1,2
"webstagram",1,1,2
"weight",1,1,2
"wellness",1,1,2
"wet",1,1,2
"wheaties’",1,1,2
"whitestone",1,1,2
"wild",1,1,2
"williamsburgthe",1,1,2
"window…",1,1,2
"wine",1,1,2
"wing",1,1,2
"winner",1,1,2
"wins",1,1,2
"winteriscoming",1,1,2
"wise",1,1,2
"withto",1,1,2
"withueduaubdedubu",1,1,2
"wme",1,1,2
"woman…",1,1,2
"wonder",1,1,2
"woo",1,1,2
"woodhaven",1,1,2
"wordhyacinths",1,1,2
"words",1,1,2
"workfun",1,1,2
"worst",1,1,2
"worth",1,1,2
"worthy",1,1,2
"wot",1,1,2
"wouldnt",1,1,2
"wow",1,1,2
"writer",1,1,2
"wtfclinton",1,1,2
"xoxo",1,1,2
"yayyy",1,1,2
"year",1,1,2
"yell",1,1,2
"yes",1,1,2
"yesfalldiy…",1,1,2
"yesterday",1,1,2
"yeti",1,1,2
"yoga",1,1,2
"yorkavcom",1,1,2
"youcruzcontrol",1,1,2
"young",1,1,2
"younglifenyc…",1,1,2
"yousopretteh",1,1,2
"youth",1,1,2
"youthfightingforward…",1,1,2
"yuckyoutside",1,1,2
"zenobiaarcherthe",1,1,2
"zombieaxel",1,1,2
"avenue",283,1,3
"delays",156,1,3
"update",119,1,3
"house",103,1,3
"building",78,1,3
"bridge",70,1,3
"exit",49,1,3
"street",49,1,3
"new",41,1,3
"state",38,1,3
"york",26,1,3
"disabled",25,1,3
"nyc",25,1,3
"love",24,1,3
"williamsburg",22,1,3
"metropolitan",21,1,3
"apartment",20,1,3
"queenskings",20,1,3
"expressway",19,1,3
"start",19,1,3
"vehicle",19,1,3
"work",19,1,3
"area",18,1,3
"county",18,1,3
"exithamilton",18,1,3
"good",18,1,3
"road",18,1,3
"happy",17,1,3
"neighborhood",17,1,3
"route",17,1,3
"block",16,1,3
"empire",16,1,3
"view",16,1,3
"great",15,1,3
"hood",15,1,3
"ramp",15,1,3
"washington",15,1,3
"bothdir",14,1,3
"bronx",14,1,3
"hiring",14,1,3
"job",14,1,3
"like",14,1,3
"sweeping",14,1,3
"amazing",13,1,3
"george",13,1,3
"koskuisko",13,1,3
"line",13,1,3
"zerega",13,1,3
"city",12,1,3
"exitmain",12,1,3
"brooklyn",11,1,3
"day",11,1,3
"jersey",11,1,3
"light",11,1,3
"newyork",11,1,3
"south",11,1,3
"time",11,1,3
"fish",10,1,3
"hill",10,1,3
"parkway",10,1,3
"queens",10,1,3
"station",10,1,3
"amp",9,1,3
"beautiful",9,1,3
"boulevard",9,1,3
"bradley",9,1,3
"can",9,1,3
"get",9,1,3
"just",9,1,3
"location",9,1,3
"night",9,1,3
"north",9,1,3
"now",9,1,3
"rail",9,1,3
"rock",9,1,3
"see",9,1,3
"today",9,1,3
"ave",8,1,3
"best",8,1,3
"careerarc",8,1,3
"food",8,1,3
"island",8,1,3
"little",8,1,3
"njlower",8,1,3
"njtdanforth",8,1,3
"place",8,1,3
"point",8,1,3
"pop",8,1,3
"right",8,1,3
"service",8,1,3
"tonnelle",8,1,3
"top",8,1,3
"uufef",8,1,3
"aflatbush",7,1,3
"beltsystemshoreparkway",7,1,3
"customers",7,1,3
"exitisheridan",7,1,3
"fall",7,1,3
"forest",7,1,3
"gardenstateparkway",7,1,3
"hunts",7,1,3
"locationsaint",7,1,3
"marks…",7,1,3
"one",7,1,3
"organic",7,1,3
"organics",7,1,3
"rainy",7,1,3
"recommend",7,1,3
"store",7,1,3
"tonight",7,1,3
"vspot",7,1,3
"want",7,1,3
"anyone",6,1,3
"available",6,1,3
"charlotte",6,1,3
"circle",6,1,3
"cold",6,1,3
"dont",6,1,3
"drive",6,1,3
"exiti",6,1,3
"exitst",6,1,3
"fifth",6,1,3
"finally",6,1,3
"first",6,1,3
"flatiron",6,1,3
"franklin",6,1,3
"hotel",6,1,3
"jobs",6,1,3
"last",6,1,3
"nyqueens",6,1,3
"pink",6,1,3
"well",6,1,3
"westchester",6,1,3
"woman",6,1,3
"always",5,1,3
"architecture",5,1,3
"armory",5,1,3
"awesome",5,1,3
"cute",5,1,3
"eduaubdedubua",5,1,3
"education",5,1,3
"full",5,1,3
"getting",5,1,3
"going",5,1,3
"grandcentralparkway",5,1,3
"hall",5,1,3
"hot",5,1,3
"hoyt",5,1,3
"ive",5,1,3
"know",5,1,3
"latest",5,1,3
"linewhitestone",5,1,3
"long",5,1,3
"manhattan",5,1,3
"might",5,1,3
"next",5,1,3
"plaza",5,1,3
"ready",5,1,3
"restaurant",5,1,3
"river",5,1,3
"saturday",5,1,3
"support",5,1,3
"toll",5,1,3
"webster",5,1,3
"aold",4,1,3
"atlantic",4,1,3
"back",4,1,3
"bar",4,1,3
"bcastle",4,1,3
"beer",4,1,3
"belt",4,1,3
"book",4,1,3
"btillary",4,1,3
"bus",4,1,3
"cool",4,1,3
"cypress",4,1,3
"exitatlantic",4,1,3
"exitliberty",4,1,3
"exitwillis",4,1,3
"family",4,1,3
"favorite",4,1,3
"franklindrooseveltdrive",4,1,3
"friday",4,1,3
"fulton",4,1,3
"grand",4,1,3
"imajordeeganexpressway",4,1,3
"lee",4,1,3
"make",4,1,3
"making",4,1,3
"midtown",4,1,3
"morgan",4,1,3
"morning",4,1,3
"near",4,1,3
"nice",4,1,3
"nycempire",4,1,3
"outside",4,1,3
"people",4,1,3
"pretty",4,1,3
"rain",4,1,3
"roosevelt",4,1,3
"season",4,1,3
"shop",4,1,3
"tbt",4,1,3
"thank",4,1,3
"thursday",4,1,3
"union",4,1,3
"vaux",4,1,3
"via",4,1,3
"victory",4,1,3
"white",4,1,3
"will",4,1,3
"agency",3,1,3
"airport",3,1,3
"ajerome",3,1,3
"approach",3,1,3
"art",3,1,3
"bday",3,1,3
"big",3,1,3
"bit",3,1,3
"blue",3,1,3
"brookdale",3,1,3
"building…",3,1,3
"bulova",3,1,3
"cause",3,1,3
"central",3,1,3
"chelsea",3,1,3
"church",3,1,3
"club",3,1,3
"coffee",3,1,3
"deli",3,1,3
"dinner",3,1,3
"east",3,1,3
"empirestatebuilding",3,1,3
"end",3,1,3
"enough",3,1,3
"excited",3,1,3
"exitflushing",3,1,3
"floor",3,1,3
"fresh",3,1,3
"fun",3,1,3
"gloomy",3,1,3
"got",3,1,3
"harlemriverdrive",3,1,3
"heights",3,1,3
"home",3,1,3
"jamaica",3,1,3
"jobnewyork",3,1,3
"leave",3,1,3
"let",3,1,3
"lit",3,1,3
"live",3,1,3
"look",3,1,3
"looking",3,1,3
"looks",3,1,3
"lovely",3,1,3
"made",3,1,3
"madison",3,1,3
"mind",3,1,3
"mom",3,1,3
"moon",3,1,3
"much",3,1,3
"neck",3,1,3
"new…",3,1,3
"newark",3,1,3
"nyc…",3,1,3
"opening",3,1,3
"park",3,1,3
"pizza",3,1,3
"proud",3,1,3
"rockaway",3,1,3
"school",3,1,3
"second",3,1,3
"show",3,1,3
"something",3,1,3
"sports",3,1,3
"systemcross",3,1,3
"think",3,1,3
"throgs",3,1,3
"train",3,1,3
"trap",3,1,3
"vintage",3,1,3
"walk",3,1,3
"warm",3,1,3
"water",3,1,3
"weather",3,1,3
"week",3,1,3
"west",3,1,3
"winter",3,1,3
"world",3,1,3
"wrong",3,1,3
"wythe",3,1,3
"abandoned",2,1,3
"added",2,1,3
"addition",2,1,3
"adidas",2,1,3
"afternoon",2,1,3
"ago",2,1,3
"ale",2,1,3
"alexander",2,1,3
"among",2,1,3
"anniversary",2,1,3
"appropriate",2,1,3
"atin",2,1,3
"avenue…",2,1,3
"avenuenyc",2,1,3
"bbrooklyn",2,1,3
"bcross",2,1,3
"belleville",2,1,3
"better",2,1,3
"bills",2,1,3
"blah",2,1,3
"boulevardclove",2,1,3
"boulevardhighland",2,1,3
"break",2,1,3
"breastcancerawareness",2,1,3
"bronxriverparkway",2,1,3
"brook",2,1,3
"brother",2,1,3
"bunch",2,1,3
"burger",2,1,3
"butcher",2,1,3
"cadman",2,1,3
"cake",2,1,3
"came",2,1,3
"candelamy",2,1,3
"cant",2,1,3
"career",2,1,3
"carriage",2,1,3
"castle",2,1,3
"celebration",2,1,3
"center",2,1,3
"check",2,1,3
"closed",2,1,3
"clothes",2,1,3
"cmajor",2,1,3
"come",2,1,3
"coming",2,1,3
"company",2,1,3
"creating",2,1,3
"crib",2,1,3
"days",2,1,3
"death",2,1,3
"deegan",2,1,3
"depot",2,1,3
"display",2,1,3
"district",2,1,3
"door",2,1,3
"dying",2,1,3
"eduaubcedubdu",2,1,3
"eduaubdedubu",2,1,3
"eduaubdedububd",2,1,3
"eduaubdedubuc",2,1,3
"eduaubdedubud",2,1,3
"eduaubdedubue",2,1,3
"eighth",2,1,3
"elevator",2,1,3
"enjoying",2,1,3
"esb",2,1,3
"even",2,1,3
"everybody",2,1,3
"exitastoria",2,1,3
"exitcr",2,1,3
"exitforest",2,1,3
"exitjewel",2,1,3
"exitlaguardia",2,1,3
"exitnyprospect",2,1,3
"exitwestchester",2,1,3
"expy",2,1,3
"fallen",2,1,3
"farm",2,1,3
"fave",2,1,3
"feels",2,1,3
"finding",2,1,3
"fire",2,1,3
"fit",2,1,3
"foodporn",2,1,3
"found",2,1,3
"freedom",2,1,3
"friendly",2,1,3
"gem",2,1,3
"gets",2,1,3
"gifts",2,1,3
"girl",2,1,3
"gold",2,1,3
"gonna",2,1,3
"gotta",2,1,3
"greenpoint",2,1,3
"hair",2,1,3
"hamilton",2,1,3
"harbor",2,1,3
"hat",2,1,3
"haunted",2,1,3
"havemeyer",2,1,3
"hell",2,1,3
"help",2,1,3
"honor…",2,1,3
"housepark",2,1,3
"hurricane",2,1,3
"iexit",2,1,3
"ill",2,1,3
"incident",2,1,3
"inhouse",2,1,3
"instructorstony",2,1,3
"interested",2,1,3
"interested…",2,1,3
"interesting",2,1,3
"isnt",2,1,3
"jay",2,1,3
"joaquin",2,1,3
"joint",2,1,3
"kearny",2,1,3
"kent",2,1,3
"king",2,1,3
"kitchen",2,1,3
"ladies",2,1,3
"laundry",2,1,3
"laurel",2,1,3
"laurie",2,1,3
"legacy",2,1,3
"lets",2,1,3
"level",2,1,3
"lie",2,1,3
"life",2,1,3
"lots",2,1,3
"lounge",2,1,3
"loved",2,1,3
"luther",2,1,3
"magic",2,1,3
"martin",2,1,3
"meet",2,1,3
"menubeermenus",2,1,3
"messy",2,1,3
"miss",2,1,3
"mix",2,1,3
"moving",2,1,3
"mural",2,1,3
"mycompasslever",2,1,3
"named",2,1,3
"navy",2,1,3
"needed",2,1,3
"neighbourhood",2,1,3
"never",2,1,3
"newyorkempire",2,1,3
"nocean",2,1,3
"nothing",2,1,3
"now…",2,1,3
"nyigowanus",2,1,3
"nyvirtualnycity",2,1,3
"octoberthe",2,1,3
"openingwriting",2,1,3
"operator",2,1,3
"packed",2,1,3
"party",2,1,3
"perfect",2,1,3
"pet",2,1,3
"peter",2,1,3
"photo",2,1,3
"picture",2,1,3
"plains",2,1,3
"plazawest",2,1,3
"pockets",2,1,3
"protect",2,1,3
"publishing",2,1,3
"pumpkin",2,1,3
"pumpkinspice",2,1,3
"ramen",2,1,3
"really",2,1,3
"red",2,1,3
"ridge",2,1,3
"rjs",2,1,3
"roof",2,1,3
"room",2,1,3
"rosedale",2,1,3
"run",2,1,3
"sat",2,1,3
"saw",2,1,3
"sbus",2,1,3
"sharp",2,1,3
"shit",2,1,3
"side",2,1,3
"since",2,1,3
"sneak",2,1,3
"special",2,1,3
"spectacular",2,1,3
"square",2,1,3
"steak",2,1,3
"stop",2,1,3
"streetbay",2,1,3
"stroll",2,1,3
"studios",2,1,3
"sugarhouse",2,1,3
"super",2,1,3
"take",2,1,3
"taking",2,1,3
"tap",2,1,3
"terminal",2,1,3
"terrance",2,1,3
"thats",2,1,3
"took",2,1,3
"traffic",2,1,3
"tree",2,1,3
"truck",2,1,3
"tunnelnd",2,1,3
"unique",2,1,3
"uniquelifechart",2,1,3
"volume",2,1,3
"washington…",2,1,3
"weekend",2,1,3
"weeks",2,1,3
"welcome",2,1,3
"westvillage",2,1,3
"whore",2,1,3
"win",2,1,3
"wool",2,1,3
"works",2,1,3
"yeah",2,1,3
"yorker",2,1,3
"youtubespacenyyoutube",2,1,3
"‘eat",1,1,3
"abernadette",1,1,3
"abm",1,1,3
"abriguense",1,1,3
"abused",1,1,3
"academic",1,1,3
"accounting",1,1,3
"accused",1,1,3
"achievement",1,1,3
"act",1,1,3
"actorslife",1,1,3
"addventuresmusiccheck…",1,1,3
"administrationnyu",1,1,3
"adoring",1,1,3
"advertising",1,1,3
"advice",1,1,3
"affairs",1,1,3
"afifth",1,1,3
"agencies",1,1,3
"agent",1,1,3
"agree",1,1,3
"aint",1,1,3
"airbnb",1,1,3
"aka",1,1,3
"akarock",1,1,3
"album",1,1,3
"allthe",1,1,3
"almostfriday",1,1,3
"along",1,1,3
"alternative",1,1,3
"ambien",1,1,3
"america",1,1,3
"amorada",1,1,3
"amp…",1,1,3
"ampdesk",1,1,3
"ampfor",1,1,3
"andblocks",1,1,3
"anderson",1,1,3
"andersons",1,1,3
"aneessamayfair",1,1,3
"angel",1,1,3
"anime",1,1,3
"annualmeeting",1,1,3
"another",1,1,3
"anti",1,1,3
"anything",1,1,3
"aoperator",1,1,3
"apartment…",1,1,3
"apartmentflatbush",1,1,3
"apartmentlove",1,1,3
"apoyoparany",1,1,3
"appearing",1,1,3
"apple",1,1,3
"applewatchapple",1,1,3
"aqob",1,1,3
"areavirtualnycity",1,1,3
"artdeco",1,1,3
"arthur",1,1,3
"artistalleysi",1,1,3
"artpark",1,1,3
"artradio",1,1,3
"asidnymetrogrohe",1,1,3
"asopao",1,1,3
"asquare…",1,1,3
"ass",1,1,3
"assault",1,1,3
"atartpark",1,1,3
"athouse",1,1,3
"atkalakiriot…",1,1,3
"atla",1,1,3
"atpark",1,1,3
"atsixth",1,1,3
"atsteak",1,1,3
"attention",1,1,3
"atthanks",1,1,3
"atthey",1,1,3
"audition",1,1,3
"author",1,1,3
"autumnwinterspringsummer",1,1,3
"avenueeast",1,1,3
"avenues",1,1,3
"avenueserving",1,1,3
"aviation",1,1,3
"awaiting",1,1,3
"awards",1,1,3
"away",1,1,3
"awesomeness",1,1,3
"awxii",1,1,3
"azuki",1,1,3
"bacc",1,1,3
"background",1,1,3
"bae",1,1,3
"bag",1,1,3
"bak",1,1,3
"bake",1,1,3
"baking",1,1,3
"balloons",1,1,3
"banditshouse",1,1,3
"bap",1,1,3
"bars",1,1,3
"bascule",1,1,3
"battle",1,1,3
"bcrf",1,1,3
"bdaymustardo",1,1,3
"beach",1,1,3
"beans",1,1,3
"bearing",1,1,3
"beauty",1,1,3
"bed",1,1,3
"bedford",1,1,3
"beds",1,1,3
"bedstuy",1,1,3
"beenyour",1,1,3
"beetlaguardia",1,1,3
"befriending",1,1,3
"beginning",1,1,3
"behind",1,1,3
"believe",1,1,3
"belongs",1,1,3
"beside",1,1,3
"bestservice",1,1,3
"bestviewever…",1,1,3
"betances…",1,1,3
"beyoncé",1,1,3
"bianca",1,1,3
"bibimbap",1,1,3
"bien",1,1,3
"bighero",1,1,3
"bigherosix",1,1,3
"bigoli…",1,1,3
"bij",1,1,3
"bim",1,1,3
"bitch",1,1,3
"bklyn…",1,1,3
"black",1,1,3
"black…",1,1,3
"blackandwhitephotobryant",1,1,3
"blackswan",1,1,3
"blahlook",1,1,3
"bless",1,1,3
"blockcoffee",1,1,3
"bloom",1,1,3
"blustery",1,1,3
"bobolink",1,1,3
"bodega",1,1,3
"bonding…",1,1,3
"bones",1,1,3
"boobs",1,1,3
"boom",1,1,3
"boss",1,1,3
"bouton",1,1,3
"bowles",1,1,3
"boxes",1,1,3
"brand",1,1,3
"bread",1,1,3
"brewery",1,1,3
"brews",1,1,3
"brian…",1,1,3
"brief",1,1,3
"brighten",1,1,3
"brightest",1,1,3
"bring",1,1,3
"broken",1,1,3
"brooklynlovers",1,1,3
"brooklynpizzahouse",1,1,3
"brothereduaubdedubueduaubdedubuabempire",1,1,3
"brunch",1,1,3
"bubble",1,1,3
"buffet",1,1,3
"build",1,1,3
"buildimg",1,1,3
"buildingbuddymadisonsquarepark",1,1,3
"buildinggrand",1,1,3
"buildinguufefeduaubdedubueduaubdedubuaempirestatebuilding",1,1,3
"bulldogs",1,1,3
"burgundies",1,1,3
"burn",1,1,3
"burns",1,1,3
"burthday",1,1,3
"business",1,1,3
"buski",1,1,3
"butternut",1,1,3
"buy",1,1,3
"cafeweststreet",1,1,3
"caffe",1,1,3
"cakeboss",1,1,3
"call",1,1,3
"called",1,1,3
"calling",1,1,3
"calls",1,1,3
"calm",1,1,3
"cancer",1,1,3
"cannes",1,1,3
"cantstopwontstop…",1,1,3
"canvas",1,1,3
"care",1,1,3
"carolinajeremys",1,1,3
"cassava",1,1,3
"cast",1,1,3
"castingnew",1,1,3
"catedral",1,1,3
"catholic",1,1,3
"cbs",1,1,3
"cct",1,1,3
"celabratory",1,1,3
"celebrated",1,1,3
"celebrating",1,1,3
"ceviche",1,1,3
"chains",1,1,3
"changingofre",1,1,3
"chapel",1,1,3
"charming",1,1,3
"cheer",1,1,3
"chgreen",1,1,3
"chicken",1,1,3
"childhe",1,1,3
"children",1,1,3
"chilly",1,1,3
"chinatown…",1,1,3
"christian",1,1,3
"chrysler",1,1,3
"church…",1,1,3
"ciabatta…",1,1,3
"cider",1,1,3
"classicpark",1,1,3
"classy",1,1,3
"cleared",1,1,3
"click",1,1,3
"close",1,1,3
"cloudporn",1,1,3
"clouds",1,1,3
"cloudwatcher",1,1,3
"coach",1,1,3
"cobblehill",1,1,3
"coldpark",1,1,3
"collegecbuilding",1,1,3
"colors",1,1,3
"comcast",1,1,3
"comcast…",1,1,3
"comfort",1,1,3
"comingmadison",1,1,3
"community",1,1,3
"competition",1,1,3
"complex",1,1,3
"coney",1,1,3
"construction",1,1,3
"coolchick",1,1,3
"cornell",1,1,3
"corpus",1,1,3
"cosplay",1,1,3
"costume…",1,1,3
"cotechino",1,1,3
"counter",1,1,3
"countertops",1,1,3
"coupleinlove",1,1,3
"course",1,1,3
"covenant",1,1,3
"coziest",1,1,3
"crazy",1,1,3
"created…",1,1,3
"crew",1,1,3
"cribeast",1,1,3
"cross",1,1,3
"crossislandparkway",1,1,3
"crowd",1,1,3
"crowdtonight",1,1,3
"cup",1,1,3
"curatos",1,1,3
"curler",1,1,3
"curved",1,1,3
"cut",1,1,3
"dad…",1,1,3
"daddyos",1,1,3
"dairy",1,1,3
"damnyoujoaquin",1,1,3
"dancerbric",1,1,3
"dark",1,1,3
"darkfashion",1,1,3
"daughteratitagain",1,1,3
"david",1,1,3
"dayhaving",1,1,3
"dayth",1,1,3
"dead",1,1,3
"dearest",1,1,3
"decent",1,1,3
"decided",1,1,3
"decisions",1,1,3
"deco",1,1,3
"decoy",1,1,3
"deervalley",1,1,3
"defender",1,1,3
"deliciouscake",1,1,3
"deniro",1,1,3
"deny",1,1,3
"design",1,1,3
"detail",1,1,3
"detailssocialmedia",1,1,3
"dick",1,1,3
"different",1,1,3
"digitaldashbushwick",1,1,3
"dip",1,1,3
"disagreeing",1,1,3
"divide",1,1,3
"dock",1,1,3
"dog",1,1,3
"doge",1,1,3
"donaldtrumpnew",1,1,3
"doom",1,1,3
"dream",1,1,3
"dreams",1,1,3
"dreamsthe",1,1,3
"drink",1,1,3
"drinking",1,1,3
"drinks",1,1,3
"drop",1,1,3
"drug",1,1,3
"drugsvervin",1,1,3
"dry",1,1,3
"due",1,1,3
"dumbo",1,1,3
"dxc",1,1,3
"dxcproductions",1,1,3
"earrings",1,1,3
"eat",1,1,3
"edit",1,1,3
"eduaubcedubcub",1,1,3
"eduaubcedubcueduaubcedubeuchart",1,1,3
"eduaubcedubcueduaubdedububdeduaubcedubcu…",1,1,3
"eduaubcedubdueduaubcedubdueduaubcedubdueduaubcedubcub",1,1,3
"eduaubcedubduewatch",1,1,3
"eduaubcedubduuufefsoho",1,1,3
"eduaubcedubeub",1,1,3
"eduaubcedubeubayards",1,1,3
"eduaubcedubeubeduaubdedubudeduaubdedubudeduaubdedubudcasa",1,1,3
"eduaubcedubu",1,1,3
"eduaubdedubauaeduaubdedubauaeduaubdedubauaeduaubdedubauaeduaubdedubauaeduaubdedubaua",1,1,3
"eduaubdedubauaeduaubdedubauathis",1,1,3
"eduaubdedubaueduaubdedubaueduaubdedubaueduaubdedubau",1,1,3
"eduaubdedubu…",1,1,3
"eduaubdedubuad",1,1,3
"eduaubdedubuaduufefeduaubcedubcueduaubcedububaeduaubcedububuufefempire",1,1,3
"eduaubdedubuaeduaubdedubuapple",1,1,3
"eduaubdedubuaeeduaubdedubuaeeduaubdedubuae",1,1,3
"eduaubdedubuaeempire",1,1,3
"eduaubdedubuaf",1,1,3
"eduaubdedubuaflatiron",1,1,3
"eduaubdedubub",1,1,3
"eduaubdedubub…",1,1,3
"eduaubdedububeduaubdedububeduaubdedububeduaubdedububeduaubdedububeduaubdedububmy",1,1,3
"eduaubdedububeduaubdedububeduaubdedububeduaubdedububmadison",1,1,3
"eduaubdedubuceduaubcedubeubbred",1,1,3
"eduaubdedubuceduaubcedubfubb",1,1,3
"eduaubdedubucmrs",1,1,3
"eduaubdedubucoach",1,1,3
"eduaubdedubudeduaubdedubuceduaubdedubuaeduaubdedubu",1,1,3
"eduaubdedubudeduaubdedubudbengali",1,1,3
"eduaubdedubudnycthe",1,1,3
"eduaubdedubueduaubcedubdubuufef",1,1,3
"eduaubdedubueduaubcedubfubbeduaubcedubcu",1,1,3
"eduaubdedubueduaubcedubfubbeduaubdedububunion",1,1,3
"eduaubdedubueduaubdedububdoctober",1,1,3
"eduaubdedubueduaubdedubudeduaubdedubu",1,1,3
"eduaubdedubueduaubdedubueduaubdedubueduaubdedubuab",1,1,3
"eduaubdedubumy",1,1,3
"eduaubdedubuthe",1,1,3
"eduaubdedubuubufefeduaubcedubcuuufefuaufefeduaubcedubcueduaubcedubcueduaubcedubcubeduaubcedubcueduaubdedubuaeduaubdedubuaeduaubdedubu",1,1,3
"eeeeeatstijuana…",1,1,3
"eggs",1,1,3
"elderly",1,1,3
"elevated",1,1,3
"eleventh",1,1,3
"else",1,1,3
"elysian",1,1,3
"empire…",1,1,3
"empirestatebuildingempire",1,1,3
"empties",1,1,3
"enthusiasm",1,1,3
"entire",1,1,3
"entrances",1,1,3
"esbny",1,1,3
"essence",1,1,3
"essencelive",1,1,3
"essencemag",1,1,3
"essential",1,1,3
"est",1,1,3
"esta",1,1,3
"ethereal",1,1,3
"even…",1,1,3
"evening",1,1,3
"ever",1,1,3
"everyone",1,1,3
"everywhere",1,1,3
"evident",1,1,3
"exactlycustomer",1,1,3
"excavated…",1,1,3
"excellent",1,1,3
"exhibitionendless",1,1,3
"exitcrto",1,1,3
"exithutchinson",1,1,3
"exitrichmond",1,1,3
"exittodt",1,1,3
"expensive",1,1,3
"experience",1,1,3
"explosion",1,1,3
"face",1,1,3
"facebook",1,1,3
"fails",1,1,3
"fair",1,1,3
"fallinnyc…",1,1,3
"fallisherejengas",1,1,3
"fallon",1,1,3
"false",1,1,3
"famdont",1,1,3
"fan",1,1,3
"fans",1,1,3
"fants",1,1,3
"far",1,1,3
"fashioncirca",1,1,3
"fast",1,1,3
"favorites",1,1,3
"fdny",1,1,3
"feel",1,1,3
"feeling",1,1,3
"feelingmyselfempire",1,1,3
"feelz",1,1,3
"feetthey",1,1,3
"festivalstone",1,1,3
"fiberoptic",1,1,3
"field",1,1,3
"fiftysomethingth",1,1,3
"filed",1,1,3
"find",1,1,3
"finds",1,1,3
"fine",1,1,3
"fingerboard",1,1,3
"firsttime",1,1,3
"fithiring",1,1,3
"fitveterans",1,1,3
"five…",1,1,3
"fixed",1,1,3
"flashbackfriday",1,1,3
"flatiron…",1,1,3
"flats",1,1,3
"flood",1,1,3
"flowers",1,1,3
"focusing",1,1,3
"folks",1,1,3
"folks…",1,1,3
"followfollow",1,1,3
"foodie…",1,1,3
"foodth",1,1,3
"forand",1,1,3
"forminscustomers",1,1,3
"fort",1,1,3
"foundation",1,1,3
"founder",1,1,3
"four",1,1,3
"franklin…",1,1,3
"freak",1,1,3
"fred",1,1,3
"frederick…",1,1,3
"fredffrench",1,1,3
"fredffrenchbuilding…",1,1,3
"freedompartysantos",1,1,3
"freedoms",1,1,3
"freerange",1,1,3
"french",1,1,3
"freshly",1,1,3
"fridayeduaubdedubauaeduaubdedubaua",1,1,3
"fridayevepark",1,1,3
"fridge",1,1,3
"friendat",1,1,3
"frio",1,1,3
"frombuilding",1,1,3
"fromto",1,1,3
"ftw",1,1,3
"fuck",1,1,3
"funwithlandmarksempire",1,1,3
"future",1,1,3
"futures",1,1,3
"gabchart",1,1,3
"game",1,1,3
"games",1,1,3
"ganders",1,1,3
"gansevoort",1,1,3
"garage",1,1,3
"gary",1,1,3
"gayfoodporn",1,1,3
"geez",1,1,3
"geraldine",1,1,3
"gezarohrigsony",1,1,3
"ghetto",1,1,3
"girls",1,1,3
"girlsflatbush",1,1,3
"giving",1,1,3
"glamour",1,1,3
"glass",1,1,3
"gloom",1,1,3
"glorification",1,1,3
"glow",1,1,3
