"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleaned","score","date","time","zipcode","rnum","zcode"
"1999",2350,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/pgOpHafEni",FALSE,0,NA,"2015-09-30 23:06:42",FALSE,NA,649359745892130816,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:42","a",2012,11101
"2000",2351,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/gfOnQTrBK6",FALSE,0,NA,"2015-09-30 23:06:42",FALSE,NA,649359744327647232,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:42","a",2013,11101
"2001",2352,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/4qzwQT5MZR",FALSE,0,NA,"2015-09-30 23:06:42",FALSE,NA,649359743719485440,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:42","a",2014,11101
"2002",2353,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/LdhC7j2KI4",FALSE,0,NA,"2015-09-30 23:06:41",FALSE,NA,649359742251499520,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:41","a",2015,11101
"2003",2354,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/yoofHx34Sv",FALSE,0,NA,"2015-09-30 23:06:41",FALSE,NA,649359741664264192,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:41","a",2016,11101
"2004",2355,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/ASuhsfR07P",FALSE,0,NA,"2015-09-30 23:06:41",FALSE,NA,649359740162699264,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:41","a",2017,11101
"2005",2356,"Incident on #PTJeffersonBranch EB at Hunterspoint Avenue Station http://t.co/hiTEIKVSlF",FALSE,0,NA,"2015-09-30 23:06:41",FALSE,NA,649359739588091904,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.945304,40.739398,"Incident on PTJeffersonBranch EB at Hunterspoint Avenue Station",0,2015-09-30,"23:06:41","a",2018,11101
"2006",2359,"Girls night!! #wie @em_mortimer #afterwork #dollandem @ Soho House New York https://t.co/bC47WrRhcM",FALSE,0,NA,"2015-09-30 23:03:52",FALSE,NA,649359032298307584,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","auntieclaudine",0,FALSE,FALSE,-74.0060196,40.7405815,"Girls night wieafterwork dollandemSoho House New York",0,2015-09-30,"23:03:52","a",2021,10014
"2007",2360,"Ughhhhhh. #tankie wins--- the #beds not getting made today.  Oh well. It's the #bulldogs house now.… https://t.co/E3HRbLWBW1",FALSE,0,NA,"2015-09-30 23:03:45",FALSE,NA,649359004557266944,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ImSoSoVain",0,FALSE,FALSE,-73.8455072,40.79085901,"Ughhhhhh tankie wins the beds not getting made todayOh well Its the bulldogs house now…",2,2015-09-30,"23:03:45","a",2022,11356
"2008",2361,"Moving shit. #talldarkandhandsome #movingday @ Metropolitan Avenue Bascule Bridge https://t.co/A13uHGxJNL",FALSE,0,NA,"2015-09-30 23:02:57",FALSE,NA,649358800365862912,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sierrajiminez",0,FALSE,FALSE,-73.93350337,40.71435166,"Moving shit talldarkandhandsome movingdayMetropolitan Avenue Bascule Bridge",-1,2015-09-30,"23:02:57","a",2023,11211
"2009",2362,"At the #youtubespaceny @ YouTube Studios 9th Avenue https://t.co/dYUdktUzaW",FALSE,0,NA,"2015-09-30 23:00:03",FALSE,NA,649358070431248384,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScottFaranda",0,FALSE,FALSE,-74.00626852,40.74232883,"At the youtubespacenyYouTube Studios th Avenue",0,2015-09-30,"23:00:03","a",2024,10011
"2010",2363,"I'm at manna house workshops in New York, NY https://t.co/Gh4lQWmlNX",FALSE,0,NA,"2015-09-30 22:59:13",FALSE,NA,649357860535697408,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","awdunford",0,FALSE,FALSE,-73.94286203,40.79089013,"Im at manna house workshops in New York NY",0,2015-09-30,"22:59:13","a",2025,10029
"2011",2364,"Happy Hour!<U+231A><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+00BA> #youtubespaceny @ YouTube Studios 9th Avenue https://t.co/WDGd2dgSIQ",FALSE,0,NA,"2015-09-30 22:59:01",FALSE,NA,649357811806306304,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Brenzzvlog",0,FALSE,FALSE,-74.00626852,40.74232883,"Happy HourUAUFEFedUAUBCedUBDUBA youtubespacenyYouTube Studios th Avenue",1,2015-09-30,"22:59:01","a",2026,10011
"2012",2367,"Update: Delays on #I278 WB from Wythe Avenue to Atlantic Avenue http://t.co/q6s7fv91AX",FALSE,0,NA,"2015-09-30 22:57:06",FALSE,NA,649357330652508160,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.961097,40.701301,"Update Delays on I WB from Wythe Avenue to Atlantic Avenue",-1,2015-09-30,"22:57:06","a",2027,11249
"2013",2368,"Update: Delays on #I278 WB from Wythe Avenue to Atlantic Avenue http://t.co/VwlmxzJPog",FALSE,0,NA,"2015-09-30 22:57:06",FALSE,NA,649357330073669632,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.961097,40.701301,"Update Delays on I WB from Wythe Avenue to Atlantic Avenue",-1,2015-09-30,"22:57:06","a",2028,11249
"2014",2369,"I'm at @UprightBrew House in New York, NY https://t.co/7nRScGuHJm",FALSE,0,NA,"2015-09-30 22:55:52",FALSE,NA,649357021045768192,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ElizabethHunker",0,FALSE,FALSE,-74.00612743,40.73505091,"Im atHouse in New York NY",0,2015-09-30,"22:55:52","a",2029,10014
"2015",2370,"#louboutin #louboutinlipstick #lipstick <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+0084> @ Fifth Avenue – 59th Street https://t.co/4IfNsEhH58",FALSE,0,NA,"2015-09-30 22:53:22",FALSE,NA,649356388464852992,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Natiakhuntsaria",1,FALSE,FALSE,-73.972621,40.764779,"louboutin louboutinlipstick lipstick UUFEFedUAUBDedUBUedUAUBDedUBUFifth Avenue – th Street",0,2015-09-30,"22:53:22","a",2030,10022
"2016",2371,"Update: Incident on #M1M2M3AndM4Buses SB from 5th Avenue : 110th Street to 5th Avenue : 97th Street http://t.co/j21EorebNS",FALSE,0,NA,"2015-09-30 22:50:49",FALSE,NA,649355748087046144,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.949151,40.796848,"Update Incident on MMMAndMBuses SB from th Avenueth Street to th Avenueth Street",0,2015-09-30,"22:50:49","a",2031,10029
"2017",2372,"Update: Incident on #M1M2M3AndM4Buses SB from 5th Avenue : 110th Street to 5th Avenue : 97th Street http://t.co/uVjsRp0onL",FALSE,0,NA,"2015-09-30 22:50:49",FALSE,NA,649355747520868352,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.949151,40.796848,"Update Incident on MMMAndMBuses SB from th Avenueth Street to th Avenueth Street",0,2015-09-30,"22:50:49","a",2032,10029
"2018",2373,"Update: Incident on #Bx21BX39BX40BX42AndBxm10Buses BOTHDIR at E. Tremont Avenue : White Plains Road http://t.co/cOOADj2pp2",FALSE,0,NA,"2015-09-30 22:50:38",FALSE,NA,649355700532060160,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.867625,40.856522,"Update Incident on BxBXBXBXAndBxmBuses BOTHDIR at E Tremont AvenueWhite Plains Road",0,2015-09-30,"22:50:38","a",2033,10462
"2019",2374,"Update: Incident on #Bx21BX39BX40BX42AndBxm10Buses BOTHDIR at E. Tremont Avenue : White Plains Road http://t.co/QKuE2UZtEG",FALSE,0,NA,"2015-09-30 22:50:37",FALSE,NA,649355699747729408,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.867625,40.856522,"Update Incident on BxBXBXBXAndBxmBuses BOTHDIR at E Tremont AvenueWhite Plains Road",0,2015-09-30,"22:50:37","a",2034,10462
"2020",2375,"Update: Delays on #I278 WB from Exit 3 - Astoria Boulevard; Hoyt Avenue to Queens-Kings County Line; Koskuisko Bridge http://t.co/4weOcgtDJz",FALSE,0,NA,"2015-09-30 22:50:27",FALSE,NA,649355654000476160,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.912902,40.7695,"Update Delays on I WB from ExitAstoria Boulevard Hoyt Avenue to QueensKings County Line Koskuisko Bridge",-1,2015-09-30,"22:50:27","a",2035,11102
"2021",2376,"Update: Delays on #I278 WB from Exit 3 - Astoria Boulevard; Hoyt Avenue to Queens-Kings County Line; Koskuisko Bridge http://t.co/0xrrM7P1KO",FALSE,0,NA,"2015-09-30 22:50:26",FALSE,NA,649355653358714880,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",1,FALSE,FALSE,-73.912902,40.7695,"Update Delays on I WB from ExitAstoria Boulevard Hoyt Avenue to QueensKings County Line Koskuisko Bridge",-1,2015-09-30,"22:50:26","a",2036,11102
"2022",2377,"ALL STATEN EVERYTHING! @ Richmond Hood Company https://t.co/tdCjK3tJYl",FALSE,0,NA,"2015-09-30 22:48:46",FALSE,NA,649355231789215744,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","richmondhood",0,FALSE,FALSE,-74.110016,40.634892,"ALL STATEN EVERYTHINGRichmond Hood Company",0,2015-09-30,"22:48:46","a",2037,10310
"2023",2378,"Incident on #FarRockawayBranch EB at Flatbush Avenue Station http://t.co/GvWfqM1Rlb",FALSE,0,NA,"2015-09-30 22:47:51",FALSE,NA,649355000947339264,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.947769,40.632659,"Incident on FarRockawayBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:47:51","a",2038,11210
"2024",2379,"Incident on #FarRockawayBranch EB at Flatbush Avenue Station http://t.co/h1vilWCrUP",FALSE,0,NA,"2015-09-30 22:47:51",FALSE,NA,649355000389439488,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.947769,40.632659,"Incident on FarRockawayBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:47:51","a",2039,11210
"2025",2380,"Incident on #FarRockawayBranch EB at Flatbush Avenue Station http://t.co/oFFJqxrElU",FALSE,0,NA,"2015-09-30 22:47:50",FALSE,NA,649354998543974400,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.947769,40.632659,"Incident on FarRockawayBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:47:50","a",2040,11210
"2026",2381,"Incident on #FarRockawayBranch EB at Flatbush Avenue Station http://t.co/emPMNAb6tC",FALSE,0,NA,"2015-09-30 22:47:50",FALSE,NA,649354997948379136,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.947769,40.632659,"Incident on FarRockawayBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:47:50","a",2041,11210
"2027",2382,"Foam is back on the menu (@ Jeremy's Ale House - @jeremyalehouse in New York, NY) https://t.co/GblMs9d3NW http://t.co/oEDdLTIu5R",FALSE,0,NA,"2015-09-30 22:47:41",FALSE,NA,649354960690397184,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","jaxjay9",0,FALSE,FALSE,-74.00198,40.707634,"Foam is back on the menuJeremys Ale Housein New York NY",0,2015-09-30,"22:47:41","a",2042,10038
"2028",2383,"#NY @ Saks Fifth Avenue https://t.co/8hb4QATdtF",FALSE,0,NA,"2015-09-30 22:47:13",FALSE,NA,649354842276761600,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BonoGino",0,FALSE,FALSE,-73.9768219,40.7579689,"NYSaks Fifth Avenue",0,2015-09-30,"22:47:13","a",2043,10022
"2029",2384,"Incident on #BabylonBranch EB at Flatbush Avenue Station http://t.co/e65QpAyYW8",FALSE,0,NA,"2015-09-30 22:44:44",FALSE,NA,649354216251764736,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.947769,40.632659,"Incident on BabylonBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:44:44","a",2044,11210
"2030",2385,"Incident on #BabylonBranch EB at Flatbush Avenue Station http://t.co/mIoBI5Z0vZ",FALSE,0,NA,"2015-09-30 22:44:44",FALSE,NA,649354215622623232,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.947769,40.632659,"Incident on BabylonBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:44:44","a",2045,11210
"2031",2386,"Incident on #BabylonBranch EB at Flatbush Avenue Station http://t.co/baRyzldKzO",FALSE,0,NA,"2015-09-30 22:44:05",FALSE,NA,649354052153774080,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.947769,40.632659,"Incident on BabylonBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:44:05","a",2046,11210
"2032",2387,"Incident on #BabylonBranch EB at Flatbush Avenue Station http://t.co/KBnvNNK962",FALSE,0,NA,"2015-09-30 22:44:04",FALSE,NA,649354051159760896,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.947769,40.632659,"Incident on BabylonBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:44:04","a",2047,11210
"2033",2388,"#modpolive IRL!! (@ Poets House in New York, NY) https://t.co/upAghGwMMV",FALSE,1,NA,"2015-09-30 22:44:01",FALSE,NA,649354035405918208,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Madam_Pince",0,FALSE,FALSE,-74.0164908,40.71597766,"modpolive IRLPoets House in New York NY",0,2015-09-30,"22:44:01","a",2048,10282
"2034",2389,"Update: Delays on #NJ495 EB from Pleasant Avenue to Lincoln Tunnel http://t.co/SPdtEXGEy9",FALSE,0,NA,"2015-09-30 22:43:33",FALSE,NA,649353919144062976,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-74.023129,40.768478,"Update Delays on NJ EB from Pleasant Avenue to Lincoln Tunnel",0,2015-09-30,"22:43:33","a",2049,7086
"2035",2390,"Update: Delays on #NJ495 EB from Pleasant Avenue to Lincoln Tunnel http://t.co/Yag5X83J3V",FALSE,0,NA,"2015-09-30 22:43:33",FALSE,NA,649353918561013760,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyNJ",0,FALSE,FALSE,-74.023129,40.768478,"Update Delays on NJ EB from Pleasant Avenue to Lincoln Tunnel",0,2015-09-30,"22:43:33","a",2050,7086
"2036",2391,"Me Performing And Lip Syncing To Al Green's Let's Stay Together #irishouse #lipsync @ Iris House https://t.co/AaNeAomoyy",FALSE,0,NA,"2015-09-30 22:43:15",FALSE,NA,649353845202657280,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RyanNgala",0,FALSE,FALSE,-73.9428657,40.8170305,"Me Performing And Lip Syncing To Al Greens Lets Stay Together irishouse lipsyncIris House",0,2015-09-30,"22:43:15","a",2051,10030
"2037",2392,"1984: Fifth Avenue: New York, New York. @ Fifth Avenue, Manhattan https://t.co/i9Zrx7ETDV",FALSE,0,NA,"2015-09-30 22:41:03",FALSE,NA,649353290606616576,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AnthropoLogic1",0,FALSE,FALSE,-73.99192421,40.73836801,"Fifth Avenue New York New YorkFifth Avenue Manhattan",0,2015-09-30,"22:41:03","a",2052,10011
"2038",2393,"I'm at James Lenox House in New York, NY https://t.co/BqwzLIZ20D",FALSE,0,NA,"2015-09-30 22:37:47",FALSE,NA,649352469345136640,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","mattlouis",0,FALSE,FALSE,-73.964107,40.772366,"Im at James Lenox House in New York NY",0,2015-09-30,"22:37:47","a",2053,10021
"2039",2394,"Leaving the office! Walking home ! @ Park Avenue - New York https://t.co/Ds0W4HZ09Y",FALSE,0,NA,"2015-09-30 22:30:00",FALSE,NA,649350507912429568,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","saxecobourg",0,FALSE,FALSE,-73.98333593,40.74466581,"Leaving the office Walking homePark AvenueNew York",0,2015-09-30,"22:30:00","a",2054,10016
"2040",2395,"New York, I'm in love! #NYC @ Chart House Restaurant https://t.co/RxI2uqUSpJ",FALSE,1,NA,"2015-09-30 22:29:33",FALSE,NA,649350397920985088,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SayniNayaht",0,FALSE,FALSE,-74.01813681,40.76069326,"New York Im in love NYCChart House Restaurant",1,2015-09-30,"22:29:33","a",2055,7086
"2041",2396,"I'm at Scandinavia House - @scanhouse in New York, NY https://t.co/u0Ed3Rgxjz",FALSE,0,NA,"2015-09-30 22:24:33",FALSE,NA,649349137817841664,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","mbstylz",0,FALSE,FALSE,-73.98000421,40.74938491,"Im at Scandinavia Housein New York NY",0,2015-09-30,"22:24:33","a",2056,10016
"2042",2397,"#DjPhantomNYC x ftw_music #rapfestshowcase #FTWHMG @ Santos Party House https://t.co/coaIQjP3hs",FALSE,0,NA,"2015-09-30 22:23:21",FALSE,NA,649348837153177600,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DjPhantomNYC",0,FALSE,FALSE,-74.00120979,40.71768335,"DjPhantomNYC x ftwmusic rapfestshowcase FTWHMGSantos Party House",0,2015-09-30,"22:23:21","a",2057,10013
"2043",2398,"I love me some black tie affairs. Look sharp. Live smart. Happy hump day! <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #classic @ Park Avenue… https://t.co/uoG0TjCRhI",FALSE,0,NA,"2015-09-30 22:21:22",FALSE,NA,649348337796272128,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bryan_atienza",0,FALSE,FALSE,-73.9584,40.7786,"I love me some black tie affairs Look sharp Live smart Happy hump day edUAUBDedUBUCedUAUBCedUBFUBB classicPark Avenue…",4,2015-09-30,"22:21:22","a",2058,10028
"2044",2399,"Dwell's Cosentino showroom event #dwellondesign #kitchens #constantino #a&amp;dbuilding @ A&amp;D Building https://t.co/4JVK9m2aFd",FALSE,0,NA,"2015-09-30 22:21:01",FALSE,NA,649348250839982080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thebyron",0,FALSE,FALSE,-73.96784474,40.76128245,"Dwells Cosentino showroom event dwellondesign kitchens constantino aampdbuildingAampD Building",0,2015-09-30,"22:21:01","a",2059,10022
"2045",2400,"Man she wanted me <ed><U+00A0><U+00BD><ed><U+00B2><U+0082><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> <ed><U+00A0><U+00BC><ed><U+00BD><U+0083> #TBT @ Apple Store, Fifth Avenue https://t.co/4A9s5Hm8uA",FALSE,0,NA,"2015-09-30 22:19:08",FALSE,NA,649347774157312000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NeverWhoSav",0,FALSE,FALSE,-73.97313893,40.76394621,"Man she wanted me edUAUBDedUBUedUAUBCedUBFUBC edUAUBCedUBDU TBTApple Store Fifth Avenue",0,2015-09-30,"22:19:08","a",2060,10153
"2046",2401,"#mtachronicles #trumpets #tapdance #lovemusic @ 8th Avenue Manhattan NYC https://t.co/HV8AOhMOVh",FALSE,0,NA,"2015-09-30 22:18:46",FALSE,NA,649347683031846912,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thedodard",0,FALSE,FALSE,-73.98914605,40.75819381,"mtachronicles trumpets tapdance lovemusicth Avenue Manhattan NYC",0,2015-09-30,"22:18:46","a",2061,10036
"2047",2402,"Spectacular new addition to AVENUE's WORLD SCHOOL on West 26th Street in West CHELSEA makes this… https://t.co/aw8mlaXEpT",FALSE,0,NA,"2015-09-30 22:15:50",FALSE,NA,649346944423342080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","luxuryblurb",0,FALSE,FALSE,-74.0064,40.7142,"Spectacular new addition to AVENUEs WORLD SCHOOL on West th Street in West CHELSEA makes this…",1,2015-09-30,"22:15:50","a",2062,10007
"2048",2403,"The freedom tower was an amazing site. It's crazy how there is a cross on the side of the building.… https://t.co/fcGpQpF7mR",FALSE,0,NA,"2015-09-30 22:09:10",FALSE,NA,649345265426563072,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JAE6one9",0,FALSE,FALSE,-74.01659846,40.7123619,"The freedom tower was an amazing site Its crazy how there is a cross on the side of the building…",1,2015-09-30,"22:09:10","a",2063,10013
"2049",2404,"Time for Cannes Grand Prix Winner SON OF SAUL #LaszloNemes #Hungary #GezaRohrig @ Sony Building 550… https://t.co/8WXC74g4t5",FALSE,1,NA,"2015-09-30 22:08:16",FALSE,NA,649345041320685568,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","josesolismayen",0,FALSE,FALSE,-73.9734879,40.7614594,"Time for Cannes Grand Prix Winner SON OF SAUL LaszloNemes Hungary GezaRohrigSony Building …",2,2015-09-30,"22:08:16","a",2064,10022
"2050",2405,"Incident on #FarRockawayBranch EB at Flatbush Avenue Station http://t.co/SnYqrHEYj7",FALSE,0,NA,"2015-09-30 22:06:28",FALSE,NA,649344588373749760,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.808036,40.700542,"Incident on FarRockawayBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:06:28","a",2065,11435
"2051",2406,"Incident on #FarRockawayBranch EB at Flatbush Avenue Station http://t.co/Q1aMbwv5Fk",FALSE,0,NA,"2015-09-30 22:06:28",FALSE,NA,649344587773935616,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.808036,40.700542,"Incident on FarRockawayBranch EB at Flatbush Avenue Station",0,2015-09-30,"22:06:28","a",2066,11435
"2052",2407,"Dwell's Cosentino showroom event (@ A&amp;D Building in New York, NY) https://t.co/fCowiIOIv8",FALSE,0,NA,"2015-09-30 22:05:10",FALSE,NA,649344258441375744,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","thebyron",0,FALSE,FALSE,-73.96791126,40.76131518,"Dwells Cosentino showroom eventAampD Building in New York NY",0,2015-09-30,"22:05:10","a",2067,10022
"2053",2408,"Shopping today urbanfitters #online #bedding #apartment #duvet #tapestry #recordplayer #decor #gypsy… https://t.co/5t5ubGVSNi",FALSE,0,NA,"2015-09-30 22:04:35",FALSE,NA,649344114304155648,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ZoieTheBlogger",0,FALSE,FALSE,-73.9961756,40.72601852,"Shopping today urbanfitters online bedding apartment duvet tapestry recordplayer decor gypsy…",0,2015-09-30,"22:04:35","a",2068,10012
"2054",2409,"#EmpireState #NY @ Empire State Building https://t.co/SVm0mn99Mq",FALSE,0,NA,"2015-09-30 21:59:03",FALSE,NA,649342721497374720,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BarisKp",0,FALSE,FALSE,-73.98562585,40.74880257,"EmpireState NYEmpire State Building",0,2015-09-30,"21:59:03","a",2069,10118
"2055",2410,"#seagrambuilding #nyc #genezero #glass #miesvanderrohe @ Seagram Building https://t.co/nxBJESQkRj",FALSE,0,NA,"2015-09-30 21:57:23",FALSE,NA,649342302754881536,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Simonecatano",0,FALSE,FALSE,-73.97219,40.75846,"seagrambuilding nyc genezero glass miesvanderroheSeagram Building",0,2015-09-30,"21:57:23","a",2070,10022
"2056",2412,"I'm at Utica Avenue in Brooklyn, NY https://t.co/0rUEqD7WIJ",FALSE,0,NA,"2015-09-30 21:56:32",FALSE,NA,649342088614645760,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","P_LOCA",0,FALSE,FALSE,-73.93236267,40.66836962,"Im at Utica Avenue in Brooklyn NY",0,2015-09-30,"21:56:32","a",2071,11213
"2057",2413,"I'm at Eastern Parkway &amp; Utica Avenue in Brooklyn, NY https://t.co/VkgDPHflaS",FALSE,0,NA,"2015-09-30 21:55:58",FALSE,NA,649341943223328768,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","P_LOCA",0,FALSE,FALSE,-73.93233396,40.66850675,"Im at Eastern Parkway amp Utica Avenue in Brooklyn NY",0,2015-09-30,"21:55:58","a",2072,11213
"2058",2414,"#thedakota building sculpture, were #johnlennon was shot in 1980 #nyc #newyork #centralparkwest @ The… https://t.co/neveEnfgHN",FALSE,0,NA,"2015-09-30 21:53:54",FALSE,NA,649341425134501888,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","apoklipsys",0,FALSE,FALSE,-73.97614768,40.77634935,"thedakota building sculpture were johnlennon was shot innyc newyork centralparkwestThe…",0,2015-09-30,"21:53:54","a",2073,10023
"2059",2415,"Construction on #WoodhavenBoulevardQueens NB at Atlantic Avenue http://t.co/z7WlQPj4Op",FALSE,0,NA,"2015-09-30 21:53:28",FALSE,NA,649341314560073728,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.849368,40.68835,"Construction on WoodhavenBoulevardQueens NB at Atlantic Avenue",0,2015-09-30,"21:53:28","a",2074,11421
